Entry	Entry name
Q91V57	CHIN_MOUSE
Q9WUD1	CHIP_MOUSE
Q03311	CHLE_MOUSE
Q921W0	CHM1A_MOUSE
Q9JKL5	CHP3_MOUSE
Q3U128	APCD1_MOUSE
P34928	APOC1_MOUSE
G3X982	AOXC_MOUSE
Q9DCZ9	APH1C_MOUSE
Q9CQW7	APOP1_MOUSE
Q9JKW0	AR6P1_MOUSE
Q8R2N1	AQP3_MOUSE
Q9WV31	ARC_MOUSE
Q9CQA6	CHCH1_MOUSE
Q9D1L0	CHCH2_MOUSE
Q8K2Q5	CHCH7_MOUSE
Q8BHS6	ARMX3_MOUSE
Q9D0L7	ARM10_MOUSE
Q9D7A8	ARMC1_MOUSE
Q810L3	CHFR_MOUSE
Q91XA9	CHIA_MOUSE
Q8CBW7	CHIC1_MOUSE
P17427	AP2A2_MOUSE
Q9D842	APLF_MOUSE
P09813	APOA2_MOUSE
Q6PGD0	ARAID_MOUSE
Q9WV32	ARC1B_MOUSE
Q9CWR0	ARHGP_MOUSE
Q3SXC5	ARL14_MOUSE
Q3U108	ARI5A_MOUSE
O88848	ARL6_MOUSE
Q9D2I5	ARMC9_MOUSE
Q6PD19	ARMD3_MOUSE
Q05020	APOC2_MOUSE
Q8R5G7	ARAP3_MOUSE
Q8BSL7	ARF2_MOUSE
Q9EPJ9	ARFG1_MOUSE
Q61176	ARGI1_MOUSE
Q8BM75	ARI5B_MOUSE
Q8C142	ARH_MOUSE
Q9ES28	ARHG7_MOUSE
Q9CQW2	ARL8B_MOUSE
Q5FWH6	ARHGF_MOUSE
Q9QXJ4	ARL10_MOUSE
Q9Z1K6	ARI2_MOUSE
Q91YI0	ARLY_MOUSE
Q8BNU0	ARMC6_MOUSE
Q8BT18	ARMD4_MOUSE
Q9CX83	ARMX1_MOUSE
Q6A058	ARMX2_MOUSE
Q3UZB0	ARMX5_MOUSE
Q8K3A6	ARMX6_MOUSE
Q80X86	ARM12_MOUSE
P53762	ARNT_MOUSE
P97370	AT1B3_MOUSE
Q8R429	AT2A1_MOUSE
Q64518	AT2A3_MOUSE
G5E829	AT2B1_MOUSE
Q9R0K7	AT2B2_MOUSE
Q6Q477	AT2B4_MOUSE
A7L9Z8	AT2C2_MOUSE
Q8R1K4	AT2L2_MOUSE
P56383	AT5G2_MOUSE
Q6EBV9	ATG9B_MOUSE
Q8BLI0	ATL1_MOUSE
Q80T21	ATL4_MOUSE
Q62388	ATM_MOUSE
P48985	ATOH1_MOUSE
Q9Z2E5	ATOH7_MOUSE
Q64436	ATP4A_MOUSE
P50992	ATP4B_MOUSE
P56382	ATP5E_MOUSE
Q9DCX2	ATP5H_MOUSE
P97450	ATP5J_MOUSE
Q9JJN6	CNBP1_MOUSE
P00848	ATP6_MOUSE
Q6DFV1	CNDG2_MOUSE
Q8BUG2	CNDP1_MOUSE
Q9D1A2	CNDP2_MOUSE
Q3TP92	CNEP1_MOUSE
Q6PCW6	CNFN_MOUSE
Q9JJZ8	CNGA3_MOUSE
Q64430	ATP7A_MOUSE
O35372	CNIH1_MOUSE
Q9CX13	CNIH4_MOUSE
P03930	ATP8_MOUSE
Q08093	CNN2_MOUSE
Q9DAW9	CNN3_MOUSE
Q0GA42	CNNM1_MOUSE
P98195	ATP9B_MOUSE
Q9CWN7	CNO11_MOUSE
Q4VAB4	CNPY1_MOUSE
Q9QXT0	CNPY2_MOUSE
O54991	CNTP1_MOUSE
Q3TEI4	CO039_MOUSE
Q9CRC3	CO040_MOUSE
Q0VG49	CO061_MOUSE
Q8CE97	CO062_MOUSE
P08121	CO3A1_MOUSE
Q8VCG4	CO8G_MOUSE
Q07643	CO9A2_MOUSE
P06683	CO9_MOUSE
Q8BZB2	COAC_MOUSE
Q64739	COBA2_MOUSE
Q5NBX1	COBL_MOUSE
Q9CPW0	CNTP2_MOUSE
Q99P47	CNTP4_MOUSE
Q8CB62	CNTRB_MOUSE
A2AL36	CNTRL_MOUSE
Q3U4G0	CO041_MOUSE
Q01149	CO1A2_MOUSE
P01029	CO4B_MOUSE
A6H584	CO6A5_MOUSE
Q8C6K9	CO6A6_MOUSE
Q00780	CO8A1_MOUSE
Q8K182	CO8A_MOUSE
Q8BH35	CO8B_MOUSE
Q05722	CO9A1_MOUSE
Q99M07	COA5_MOUSE
Q05306	COAA1_MOUSE
Q811I0	ATPF1_MOUSE
Q9DBL7	COASY_MOUSE
Q91VR2	ATPG_MOUSE
Q61245	COBA1_MOUSE
Q3UMF0	COBL1_MOUSE
Q9DB20	ATPO_MOUSE
Q9WVK0	ATRAP_MOUSE
Q811B3	ATS12_MOUSE
Q769J6	ATS13_MOUSE
Q69Z28	ATS16_MOUSE
Q61687	ATRX_MOUSE
Q8BNJ2	ATS4_MOUSE
Q9R001	ATS5_MOUSE
Q9JKK8	ATR_MOUSE
Q8BHT6	B3GLT_MOUSE
Q9Z0F0	B3GT4_MOUSE
Q9JI67	B3GT5_MOUSE
Q1RLK6	B3GN4_MOUSE
Q8BGY6	B3GN5_MOUSE
Q09200	B4GN1_MOUSE
Q3UK10	B9D2_MOUSE
Q8VHV1	BAALC_MOUSE
Q3UI43	BABA1_MOUSE
Q8K3W0	BABA2_MOUSE
Q9WVK5	B4GT6_MOUSE
Q8BGV7	BACD1_MOUSE
P97303	BACH2_MOUSE
Q9JL18	BACE2_MOUSE
Q91V12	BACH_MOUSE
Q61337	BAD_MOUSE
O54962	BAF_MOUSE
Q497V6	BAHD1_MOUSE
Q8BKX1	BAIP2_MOUSE
Q62507	COCH_MOUSE
Q9DCT6	BAP18_MOUSE
Q99PU7	BAP1_MOUSE
Q9QXA6	BAT1_MOUSE
Q91YE5	BAZ2A_MOUSE
Q8K2G4	BBS7_MOUSE
Q9CWF6	BBS2_MOUSE
Q80YN3	BCAS1_MOUSE
Q3V079	BBOF1_MOUSE
Q9QYE3	BC11A_MOUSE
P10417	BCL2_MOUSE
O08664	BCL7C_MOUSE
Q67FY2	BCL9L_MOUSE
Q8CGN4	BCOR_MOUSE
P21237	BDNF_MOUSE
O88870	BEST1_MOUSE
P86174	BEND4_MOUSE
P0DM65	BECN2_MOUSE
Q3UMR0	ANR27_MOUSE
Q6P9J9	ANO6_MOUSE
Q9D742	AP5S1_MOUSE
Q922H1	ANM3_MOUSE
P17426	AP2A1_MOUSE
Q8BHH1	AQP11_MOUSE
Q9D8S3	ARFG3_MOUSE
Q7TNR9	ARHG4_MOUSE
Q8K4I3	ARHG6_MOUSE
P61211	ARL1_MOUSE
Q9DB34	CHM2A_MOUSE
P0C0A3	CHMP6_MOUSE
Q8R1T1	CHMP7_MOUSE
Q9CXM0	CHODL_MOUSE
Q9D1P4	CHRD1_MOUSE
Q9R007	CLC5A_MOUSE
O08585	CLCA_MOUSE
Q9WUB7	CLCKA_MOUSE
Q9WVD4	CLCN5_MOUSE
O35454	CLCN6_MOUSE
O35054	CLD4_MOUSE
Q9Z262	CLD6_MOUSE
Q9Z261	CLD7_MOUSE
P16460	ASSY_MOUSE
P52194	CLGN_MOUSE
Q8BXK9	CLIC5_MOUSE
Q8K249	CLM2_MOUSE
Q6SJQ5	CLM3_MOUSE
Q7TSN2	CLM4_MOUSE
Q9QUK3	CLN8_MOUSE
Q9QZE2	CLNK_MOUSE
P14231	AT1B2_MOUSE
Q9CQQ7	AT5F1_MOUSE
A2AWT3	AT7L3_MOUSE
P70704	AT8A1_MOUSE
P98200	AT8A2_MOUSE
Q148W0	AT8B1_MOUSE
Q6UQ17	AT8B3_MOUSE
A3FIN4	AT8B5_MOUSE
Q8K341	ATAT_MOUSE
Q8VBZ3	CLPT1_MOUSE
Q9Z2A5	ATE1_MOUSE
P81269	ATF1_MOUSE
Q06507	ATF4_MOUSE
Q8R0S1	ATF7_MOUSE
Q8R1P4	ATG10_MOUSE
Q9CQY1	ATG12_MOUSE
Q91YI1	ATG13_MOUSE
Q80YR7	CLSPN_MOUSE
Q99JA4	CLTR1_MOUSE
Q920A1	CLTR2_MOUSE
Q3ZRW6	CLUL1_MOUSE
Q5SW19	CLU_MOUSE
P21844	CMA1_MOUSE
Q61419	CMAH_MOUSE
Q8BGV9	ATG4D_MOUSE
Q99J83	ATG5_MOUSE
Q9D8Z6	ATGA1_MOUSE
Q8BH66	ATLA1_MOUSE
Q91YH5	ATLA3_MOUSE
Q04646	ATNG_MOUSE
O35126	ATN1_MOUSE
Q99NA2	ATOH8_MOUSE
O08997	ATOX1_MOUSE
Q9CRA7	ATP5S_MOUSE
P56379	ATP68_MOUSE
A2A891	CMTA1_MOUSE
Q80Y50	CMTA2_MOUSE
Q9DBC3	CMTR1_MOUSE
Q8BWQ4	CMTR2_MOUSE
Q4KL13	CN028_MOUSE
Q8K2W9	CN093_MOUSE
Q9JJ93	CN119_MOUSE
P53996	CNBP_MOUSE
Q8K2Z4	CND1_MOUSE
Q8C156	CND2_MOUSE
Q62398	CNGA2_MOUSE
O35089	CNIH2_MOUSE
Q6ZWS4	CNIH3_MOUSE
Q08091	CNN1_MOUSE
Q3TWN3	CNNM2_MOUSE
Q69ZF7	CNNM4_MOUSE
Q8VEG6	CNO6L_MOUSE
Q6ZQ08	CNOT1_MOUSE
Q8BT14	CNOT4_MOUSE
Q9JKY0	CNOT9_MOUSE
P28481	CO2A1_MOUSE
P21180	CO2_MOUSE
Q3U962	CO5A2_MOUSE
P06684	CO5_MOUSE
Q04857	CO6A1_MOUSE
Q02788	CO6A2_MOUSE
A2AX52	CO6A4_MOUSE
P25318	CO8A2_MOUSE
Q03265	ATPA_MOUSE
Q9D2R6	COA3_MOUSE
Q8BGD8	COA6_MOUSE
Q921H9	COA7_MOUSE
Q78IK2	ATPMD_MOUSE
Q68SA9	ATS7_MOUSE
Q8QZR1	ATTY_MOUSE
Q7TQH0	ATX2L_MOUSE
P28658	ATX10_MOUSE
O70305	ATX2_MOUSE
Q99LS0	AUGN_MOUSE
E9Q6Z5	AUNIP_MOUSE
P70295	AUP1_MOUSE
A0A087WPF7	AUTS2_MOUSE
O88445	AURKC_MOUSE
Q80U56	AVL9_MOUSE
P27038	AVR2A_MOUSE
P27040	AVR2B_MOUSE
Q6E1M8	AWAT2_MOUSE
O35625	AXIN1_MOUSE
O35484	AZIN1_MOUSE
Q07440	B2LA1_MOUSE
Q9Z2Y2	B4GT2_MOUSE
Q6L8S8	B4GN3_MOUSE
Q91X34	BAAT_MOUSE
Q9JJ04	B4GT4_MOUSE
Q9JMK0	B4GT5_MOUSE
Q922M3	BACD3_MOUSE
P97302	BACH1_MOUSE
Q60739	BAG1_MOUSE
Q91YN9	BAG2_MOUSE
Q8CI61	BAG4_MOUSE
Q8CI32	BAG5_MOUSE
Q3UHR0	BAHC1_MOUSE
Q8CDJ3	BAKOR_MOUSE
O08734	BAK_MOUSE
Q8R1H8	BATF2_MOUSE
Q8BZ05	ARAP2_MOUSE
P61205	ARF3_MOUSE
Q8BXL7	ARFRP_MOUSE
E9Q7D5	ARHG5_MOUSE
A1IGU4	ARH37_MOUSE
Q80VK6	ARH38_MOUSE
Q3UTH8	ARHG9_MOUSE
Q09XV5	CHD8_MOUSE
Q9Z1K5	ARI1_MOUSE
Q8BGR6	ARL15_MOUSE
Q99PE9	ARL4D_MOUSE
Q61324	ARNT2_MOUSE
Q8C0M9	ASGL1_MOUSE
P24721	ASGR2_MOUSE
Q03288	ASIP_MOUSE
Q3KNL4	CJ053_MOUSE
Q80Y39	CJ062_MOUSE
Q9D2Q3	CJ088_MOUSE
D2J0Y4	CJ090_MOUSE
Q922M7	ASHWN_MOUSE
D3KU67	ASMT_MUSMM
Q8BTW8	CK5P1_MOUSE
A2AGT5	CKAP5_MOUSE
Q9DAS1	CKLF_MOUSE
P61025	CKS1_MOUSE
Q8BHN7	CL029_MOUSE
Q9CX66	CL045_MOUSE
Q8BTG6	CL049_MOUSE
Q8CCC3	CL056_MOUSE
Q810N5	CL060_MOUSE
Q8VBT9	ASPC1_MOUSE
Q7TSQ1	CL18A_MOUSE
Q6Q473	CLA4A_MOUSE
Q80TV8	CLAP1_MOUSE
Q9EPW4	CLC3A_MOUSE
Q9Z2H6	CLC4D_MOUSE
Q9R0Q8	CLC4E_MOUSE
Q8BSY0	ASPH_MOUSE
Q9D7Z6	CLCA1_MOUSE
O70496	CLCN7_MOUSE
O54942	CLD5_MOUSE
Q9Z260	CLD8_MOUSE
Q9Z0S7	CLD9_MOUSE
Q9D9H2	CLDN2_MOUSE
Q9DAR1	CLF2A_MOUSE
Q9DAC0	CLF2B_MOUSE
Q9D7P7	CLIC3_MOUSE
Q9QYB1	CLIC4_MOUSE
Q922J3	CLIP1_MOUSE
B9EHT4	CLIP3_MOUSE
O35491	CLK2_MOUSE
Q8C5W0	CLMN_MOUSE
Q6HA09	ASTL_MOUSE
Q8VEF1	ASTRA_MOUSE
Q80TI0	ASTRB_MOUSE
Q8BZ32	ASXL2_MOUSE
Q8C4A5	ASXL3_MOUSE
Q8VD46	ASZ1_MOUSE
P98197	AT11A_MOUSE
Q99ME6	AT1B4_MOUSE
O55143	AT2A2_MOUSE
O88696	CLPP_MOUSE
Q9WV27	AT1A4_MOUSE
Q9CR84	AT5G1_MOUSE
P56384	AT5G3_MOUSE
Q4QY64	ATAD5_MOUSE
P98199	AT8B2_MOUSE
Q8K445	CLRN1_MOUSE
Q8BHH8	CLRN3_MOUSE
Q9ESG4	CLTRN_MOUSE
Q8R3P7	CLUA1_MOUSE
Q06890	CLUS_MOUSE
Q6P4T0	ATG2A_MOUSE
Q80XK6	ATG2B_MOUSE
Q9D4C9	CLVS1_MOUSE
Q8BG92	CLVS2_MOUSE
Q8R4N0	CLYBL_MOUSE
Q9CPX6	ATG3_MOUSE
Q8C9S8	ATG4A_MOUSE
Q8BGE6	ATG4B_MOUSE
Q811C2	ATG4C_MOUSE
Q8R1G2	CMBL_MOUSE
Q8BH59	CMC1_MOUSE
Q9QXX4	CMC2_MOUSE
Q9D906	ATG7_MOUSE
P51910	APOD_MOUSE
B2RUJ5	APBA1_MOUSE
Q09PK2	APRV1_MOUSE
Q9D416	AR13A_MOUSE
Q9D385	AR2BP_MOUSE
Q8BW86	ARG33_MOUSE
P08030	APT_MOUSE
A2AWP8	ARGAL_MOUSE
Q99K28	ARFG2_MOUSE
Q8BGK2	ARHL1_MOUSE
A6PWV5	ARI3C_MOUSE
P61213	ARL4A_MOUSE
F8VPQ2	ARI4A_MOUSE
Q9D4P0	ARL5B_MOUSE
B2RY50	ARMC4_MOUSE
Q3UJZ3	ARMC7_MOUSE
A6H630	ARMT1_MOUSE
Q8C025	CHPT1_MOUSE
Q80V53	CHSTE_MOUSE
Q91XQ5	CHSTF_MOUSE
Q9DCB4	ARP21_MOUSE
P61161	ARP2_MOUSE
Q641P0	ARP3B_MOUSE
Q9D864	ARP6_MOUSE
Q99JY9	ARP3_MOUSE
P20443	ARRS_MOUSE
Q66K08	CILP1_MOUSE
D3Z7H8	CILP2_MOUSE
Q91YI4	ARRB2_MOUSE
P50429	ARSB_MOUSE
Q9D668	ARRD2_MOUSE
A0A0B4J1F4	ARRD4_MOUSE
Q9D0V8	CINP_MOUSE
D3Z3K2	CIP1_MOUSE
Q8CJ53	CIP4_MOUSE
Q62225	CISH_MOUSE
Q9D0U9	ARV1_MOUSE
C0HK79	ARXS1_MOUSE
C0HK80	ARXS2_MOUSE
O35085	ARX_MOUSE
P50294	ARY1_MOUSE
Q9JHE3	ASAH2_MOUSE
Q8C6Y6	ASB14_MOUSE
Q5U464	ASAP3_MOUSE
Q6NXK8	ASIC1_MOUSE
Q7TNS7	ASIC4_MOUSE
Q9R0Y1	ASIC5_MOUSE
P34927	ASGR1_MOUSE
Q9CQT6	CJ082_MOUSE
Q91X20	ASH2L_MOUSE
Q9D131	CK001_MOUSE
Q9JJR6	CK016_MOUSE
P70158	ASM3A_MOUSE
Q9D4W2	CK065_MOUSE
Q8VD62	CK068_MOUSE
Q9CZR4	CKLF8_MOUSE
Q7TS74	CKP2L_MOUSE
P56390	CKS2_MOUSE
P50289	ASPX_MOUSE
Q80VP9	ASPH2_MOUSE
Q8CJ27	ASPM_MOUSE
Q62415	ASPP1_MOUSE
Q8BG22	CLCA2_MOUSE
Q6IRU5	CLCB_MOUSE
P51791	CLCN3_MOUSE
Q61418	CLCN4_MOUSE
Q9CQX5	CLDN1_MOUSE
Q68FD5	CLH1_MOUSE
Q8BHB9	CLIC6_MOUSE
Q8CI96	CLIP4_MOUSE
P22518	CLK1_MOUSE
O35493	CLK4_MOUSE
Q8VCH2	CLM5_MOUSE
Q6SJQ0	CLM8_MOUSE
Q8R373	CLMP_MOUSE
Q61124	CLN3_MOUSE
O08785	CLOCK_MOUSE
Q8BIR2	ASTE1_MOUSE
Q61137	ASTN1_MOUSE
Q80Z10	ASTN2_MOUSE
O54827	AT10A_MOUSE
Q5XF89	AT133_MOUSE
Q6PIE5	AT1A2_MOUSE
Q8BMG1	ATRIP_MOUSE
Q6A051	ATRN1_MOUSE
Q9WU60	ATRN_MOUSE
P59384	ATS15_MOUSE
P97857	ATS1_MOUSE
P59511	ATS20_MOUSE
Q8C9W3	ATS2_MOUSE
P57110	ATS8_MOUSE
P0C7T6	ATX1L_MOUSE
P54254	ATX1_MOUSE
Q9CVD2	ATX3_MOUSE
Q8R4I1	ATX7_MOUSE
O70126	AURKB_MOUSE
Q9D7H4	AVPI1_MOUSE
A2ADU9	AWAT1_MOUSE
Q9Z0F3	B2L10_MOUSE
O54918	B2L11_MOUSE
P59017	B2L13_MOUSE
Q9CPT0	B2L14_MOUSE
P13808	B3A2_MOUSE
P16283	B3A3_MOUSE
Q9CW73	B3GA1_MOUSE
P59270	B3GA2_MOUSE
P58158	B3GA3_MOUSE
Q920V1	B3GL1_MOUSE
Q8BG28	B3GL2_MOUSE
O54905	B3GT2_MOUSE
Q9Z222	B3GN2_MOUSE
Q5JCS9	B3GN3_MOUSE
Q91Z92	B3GT6_MOUSE
Q3USF0	B3GN6_MOUSE
Q8K0J2	B3GN7_MOUSE
Q8R3I9	B3GN8_MOUSE
Q8VI16	B3GN9_MOUSE
Q3U129	B3GNL_MOUSE
Q8BWP8	B4GA1_MOUSE
O54904	B3GT1_MOUSE
Q9R1S0	B9D1_MOUSE
Q09199	B4GN2_MOUSE
Q766D5	B4GN4_MOUSE
Q91YY2	B4GT3_MOUSE
Q8R087	B4GT7_MOUSE
O70479	BACD2_MOUSE
Q8BVR0	BAFL_MOUSE
Q9Z1R2	BAG6_MOUSE
Q9JLV1	BAG3_MOUSE
Q80TT2	BAIP3_MOUSE
Q60847	COCA1_MOUSE
Q9D0L6	BAMBI_MOUSE
Q9R1N9	CODA1_MOUSE
Q61335	BAP31_MOUSE
Q80VH0	BANK1_MOUSE
P63157	BARH1_MOUSE
Q8VIB5	BARH2_MOUSE
Q9ER42	BARX1_MOUSE
O08686	BARX2_MOUSE
Q07802	COE1_MOUSE
O08792	COE2_MOUSE
O08791	COE3_MOUSE
Q91XV3	BASP1_MOUSE
P18760	COF1_MOUSE
P45591	COF2_MOUSE
O35206	COFA1_MOUSE
Q9D275	BATF3_MOUSE
Q99ML1	BBC3_MOUSE
O35284	BATF_MOUSE
Q99NF1	BCDO2_MOUSE
Q68EF6	BEGIN_MOUSE
Q6PAL0	BEND3_MOUSE
Q8R3I3	COG6_MOUSE
Q9CWT2	BEX4_MOUSE
Q3TZW7	BEX6_MOUSE
O35185	BHE40_MOUSE
Q99PV5	BHE41_MOUSE
O35490	BHMT1_MOUSE
Q91WS4	BHMT2_MOUSE
A0JNT9	BICL1_MOUSE
F8VPZ9	BICRA_MOUSE
Q9CXF7	CHD1L_MOUSE
Q8VEH3	ARL8A_MOUSE
Q8C033	ARHGA_MOUSE
A2BH40	ARI1A_MOUSE
E9Q4N7	ARI1B_MOUSE
Q80U35	ARHGH_MOUSE
Q62431	ARI3A_MOUSE
Q6P068	ARL5C_MOUSE
Q3URY6	ARMC2_MOUSE
Q9JKP8	CHRC1_MOUSE
Q9CY57	CHTOP_MOUSE
Q6DG52	CHUR_MOUSE
P58686	CI016_MOUSE
Q8C6B9	AROS_MOUSE
Q9QZB7	ARP10_MOUSE
P56212	ARP19_MOUSE
Q99KN2	CIAO1_MOUSE
Q9D898	ARP5L_MOUSE
Q7TMW6	CIAO3_MOUSE
Q3TQ03	CIART_MOUSE
Q924A2	CIC_MOUSE
Q9CVB6	ARPC2_MOUSE
P59999	ARPC4_MOUSE
Q9CPW4	ARPC5_MOUSE
Q9D0A3	ARPIN_MOUSE
O70302	CIDEA_MOUSE
P56198	CIDEC_MOUSE
P50428	ARSA_MOUSE
Q7TPQ9	ARRD3_MOUSE
Q9D2L1	ARSK_MOUSE
P98203	ARVC_MOUSE
Q91WU5	AS3MT_MOUSE
Q9CZU6	CISY_MOUSE
Q9CQ31	ASB11_MOUSE
Q8VBX0	ASB13_MOUSE
Q9QWY8	ASAP1_MOUSE
Q7SIG6	ASAP2_MOUSE
Q8VHP9	ASB17_MOUSE
Q8VHA6	ASB18_MOUSE
Q9WV74	ASB1_MOUSE
Q9WV72	ASB3_MOUSE
Q9D1A4	ASB5_MOUSE
Q91ZU1	ASB6_MOUSE
Q91ZU0	ASB7_MOUSE
Q91ZT8	ASB9_MOUSE
Q9D8Z1	ASCC1_MOUSE
E9PZJ8	ASCC3_MOUSE
P97769	CITE1_MOUSE
Q9JJR7	ASCL3_MOUSE
Q9WUL8	CITE4_MOUSE
Q9EPB4	ASC_MOUSE
Q9CQE6	ASF1A_MOUSE
Q9DAP7	ASF1B_MOUSE
Q925H0	ASIC2_MOUSE
Q6X1Y6	ASIC3_MOUSE
Q99MY8	ASH1L_MOUSE
Q9CX25	CJ143_MOUSE
Q9D8N1	CK024_MOUSE
Q8BHR8	CK049_MOUSE
Q9D8L0	CK052_MOUSE
Q9D8Q6	CK053_MOUSE
Q91V76	CK054_MOUSE
P58242	ASM3B_MOUSE
Q91VN2	CK071_MOUSE
Q9CQI4	CK074_MOUSE
Q8VC23	CK086_MOUSE
Q32M26	CK087_MOUSE
Q80Y73	CK088_MOUSE
Q9D1Z2	CK091_MOUSE
Q8CF31	CK094_MOUSE
Q4VA45	CK095_MOUSE
Q3UPL5	CK096_MOUSE
Q9DAE7	CK097_MOUSE
Q9D937	CK098_MOUSE
D3KU66	ASMT_MOUSE
Q6QWF9	CK2N1_MOUSE
Q78WH7	CK2N2_MOUSE
Q04519	ASM_MOUSE
Q8K389	CK5P2_MOUSE
Q99LM2	CK5P3_MOUSE
Q3V1H1	CKAP2_MOUSE
Q8BMK4	CKAP4_MOUSE
O54984	ASNA_MOUSE
Q99LJ5	CKLF3_MOUSE
Q8CJ61	CKLF4_MOUSE
Q9D6G9	CKLF5_MOUSE
Q9CZ69	CKLF6_MOUSE
Q9ESD6	CKLF7_MOUSE
Q8BFS9	ASND1_MOUSE
Q8BTC1	CL073_MOUSE
Q504P2	CL12A_MOUSE
Q80U30	CL16A_MOUSE
Q8CFC7	CLASR_MOUSE
Q8BHN9	CLBA1_MOUSE
P49300	CLC10_MOUSE
O88200	CLC11_MOUSE
Q8BWY2	CLC1A_MOUSE
Q91V08	CLC2D_MOUSE
Q80XD9	CLC2E_MOUSE
Q9D676	CLC2G_MOUSE
Q8C1T8	CLC2H_MOUSE
P0C7M9	CLC2L_MOUSE
Q2TA57	ASPH1_MOUSE
Q8BNX1	CLC4G_MOUSE
Q8VBX4	CLC4K_MOUSE
Q9JKF4	CLC6A_MOUSE
Q6QLQ4	CLC7A_MOUSE
Q8CG79	ASPP2_MOUSE
Q8BRU4	CLC9A_MOUSE
Q8R4H2	ARHGC_MOUSE
Q8BWA8	ARHGJ_MOUSE
Q8BYH8	CHD9_MOUSE
Q8BJ64	CHDH_MOUSE
Q9D8B3	CHM4B_MOUSE
Q9CQ10	CHMP3_MOUSE
Q9D7S9	CHMP5_MOUSE
P61022	CHP1_MOUSE
Q9D869	CHP2_MOUSE
Q8VCE4	CI040_MOUSE
Q6DFW0	CI072_MOUSE
Q9CQ90	CI085_MOUSE
Q3UHX9	CI114_MOUSE
Q5BN45	CI116_MOUSE
Q3V0E1	CI131_MOUSE
Q9CQC3	CI135_MOUSE
Q9DCL2	CIA2A_MOUSE
Q9D187	CIA2B_MOUSE
Q9CWX2	CIA30_MOUSE
Q80US4	ARP5_MOUSE
Q9Z0F4	CIB1_MOUSE
Q9Z309	CIB2_MOUSE
Q0P523	CIB3_MOUSE
Q9D9N5	CIB4_MOUSE
Q8R2S9	ARP8_MOUSE
Q9JM76	ARPC3_MOUSE
O70303	CIDEB_MOUSE
Q8BWG8	ARRB1_MOUSE
Q9EQP6	ARRC_MOUSE
Q99KN1	ARRD1_MOUSE
Q497K5	ARRD5_MOUSE
P59242	CING_MOUSE
Q8BWY9	CIP2A_MOUSE
Q3TYD4	ARSG_MOUSE
Q9CQB5	CISD2_MOUSE
B1AR13	CISD3_MOUSE
Q32KI9	ARSI_MOUSE
Q8BM89	ARSJ_MOUSE
Q9Z0L2	ARTN_MOUSE
P50295	ARY2_MOUSE
P50296	ARY3_MOUSE
Q9WV54	ASAH1_MOUSE
Q91ZT7	ASB10_MOUSE
Q9D738	ASB12_MOUSE
Q8VHS6	ASB15_MOUSE
Q8VHS5	ASB16_MOUSE
Q8K0L0	ASB2_MOUSE
Q9WV71	ASB4_MOUSE
Q91ZT9	ASB8_MOUSE
Q91WR3	ASCC2_MOUSE
Q02067	ASCL1_MOUSE
O35885	ASCL2_MOUSE
O35740	CITE2_MOUSE
P15535	B4GT1_MOUSE
P56818	BACE1_MOUSE
Q61334	BAP29_MOUSE
Q8VBU8	BANP_MOUSE
O70445	BARD1_MOUSE
P18572	BASI_MOUSE
Q8K4J2	COE4_MOUSE
Q80X19	COEA1_MOUSE
Q9Z277	BAZ1B_MOUSE
Q9CZQ9	BBS5_MOUSE
Q9DBI2	BBS10_MOUSE
Q5SUD9	BBS12_MOUSE
Q9QZK2	BCAR3_MOUSE
Q8CCN5	BCAS3_MOUSE
Q9JJS6	BCDO1_MOUSE
O35855	BCAT2_MOUSE
Q9Z0H7	BCL10_MOUSE
Q9CXE2	BCL7A_MOUSE
A2AQH4	BCORL_MOUSE
Q9CZP5	BCS1_MOUSE
Q80XN0	BDH_MOUSE
Q571C7	BDP1_MOUSE
O35153	BET1L_MOUSE
Q6PFX2	BEND6_MOUSE
O35623	BET1_MOUSE
Q8R1U1	COG4_MOUSE
Q3UM29	COG7_MOUSE
Q3UW21	COLL2_MOUSE
Q9CQC2	COL_MOUSE
P38649	BGAT_MOUSE
Q8R395	COMD5_MOUSE
Q3V4B5	COMD6_MOUSE
Q8BG94	COMD7_MOUSE
Q9CZG3	COMD8_MOUSE
Q8K2Q0	COMD9_MOUSE
Q8JZY2	COMDA_MOUSE
P12265	BGLR_MOUSE
Q9JI08	BIN3_MOUSE
Q9CY64	BIEA_MOUSE
O88738	BIRC6_MOUSE
Q61164	CTCF_MOUSE
Q6P5U7	NWD2_MOUSE
Q9D281	NXP20_MOUSE
P11928	OAS1A_MOUSE
Q9QZV9	NXT1_MOUSE
Q9D3H2	OBP1A_MOUSE
O89013	OBRG_MOUSE
Q6NVF0	OCRL_MOUSE
Q9D611	OCSTP_MOUSE
Q61999	ODFP1_MOUSE
Q9CRD0	OCAD1_MOUSE
Q9D478	ODF2L_MOUSE
Q920N1	ODF3A_MOUSE
Q8VE52	OGRL1_MOUSE
Q60888	OL149_MOUSE
Q60895	OL150_MOUSE
Q8VGQ7	OL181_MOUSE
Q99PG2	OGFR_MOUSE
Q8VG02	OL488_MOUSE
Q8VGI1	OLF1_MOUSE
Q6P8G8	ORAI3_MOUSE
Q9WUJ8	ORC6_MOUSE
Q4KMM3	OXR1_MOUSE
Q9CWP9	P23A3_MOUSE
A3KG59	P20D2_MOUSE
